ProductID,ProductName,Category,SubCategory,Brand,CostPrice
495,Puma T-Shirt,Fashion,Men,Puma,26647.26
496,Kitchen Rack,Home,Kitchen,Prestige,-33274.39
497,OnePlus 13,Electronics,Mobile,OnePlus,13273.36
498,Sony Bravia TV,Electronics,TV,Sony,41037.33
499,OnePlus 13,Electronics,Mobile,OnePlus,35628.25
500,Tennis Racket,Sports,Fitness,Yonex,28448.66
501,Yoga Mat,Sports,Fitness,Cult,49837.54
502,Kids Shoes,Fashion,Kids,Nike,34431.14
503,LG Smart TV,Electronics,TV,LG,37822.53
504,Adidas Jacket,Fashion,Women,Adidas,29514.33
505,Nike Running Shoes,Fashion,Men,Nike,25329.78
506,Kids T-Shirt,Fashion,Kids,Puma,24254.78
507,Cookware Set,Home,Kitchen,Prestige,40516.4
508,Dell Inspiron Laptop,Electronics,Laptop,Dell,12185.21
509,Adidas Jacket,Fashion,Women,Adidas,8787.05
510,Men's Hoodie,Fashion,Men,Nike,35247.76
511,Kitchen Rack,Home,Kitchen,Prestige,1710.61
512,Kitchen Rack,Home,Kitchen,Prestige,48962.45
513,Levis Jeans,Fashion,Men,Levis,-41049.6
514,Tennis Racket,Sports,Fitness,Yonex,21537.9
515,Football,Sports,Football,Nivia,4304.1
516,Men's Hoodie,Fashion,Men,Nike,1568.75
517,HP Pavilion Laptop,Electronics,Laptop,HP,46192.58
518,Kids Shoes,Fashion,Kids,Nike,46745.36
519,Wall Decor,Home,Decor,Home Centre,4787.58
520,Tennis Racket,Sports,Fitness,Yonex,20422.81
521,Sofa Set,Home,Furniture,Ikea,-18551.83
522,Football,Sports,Football,Nivia,17647.23
523,Wireless Headphones,Electronics,Headphones,Sony,20027.84
524,Kids T-Shirt,Fashion,Kids,Puma,2396.93
525,OnePlus 13,Electronics,Mobile,OnePlus,13469.26
526,Men's Hoodie,Fashion,Men,Nike,30489.38
527,Dumbbell Set,Sports,Fitness,Decathlon,8593.98
528,Adidas Jacket,Fashion,Women,Adidas,46141.07
529,OnePlus 13,Electronics,Mobile,OnePlus,29555.55
530,Women's Kurti,Fashion,Women,Biba,15854.88
531,Men's Hoodie,Fashion,Men,Nike,30004.35
532,Nike Running Shoes,Fashion,Men,Nike,41089.71
533,Dumbbell Set,Sports,Fitness,Decathlon,37920.92
534,Adidas Jacket,Fashion,Women,Adidas,-20931.52
535,Galaxy S24,Electronics,Mobile,Samsung,9584.44
536,Women's Kurti,Fashion,Women,Biba,13591.17
537,Kids T-Shirt,Fashion,Kids,Puma,13372.53
538,HP Pavilion Laptop,Electronics,Laptop,HP,6392.89
539,Cookware Set,Home,Kitchen,Prestige,36279.01
540,Galaxy S24,Electronics,Mobile,Samsung,22109.12
541,Kids T-Shirt,Fashion,Kids,Puma,9670.99
542,Dell Inspiron Laptop,Electronics,Laptop,Dell,24727.29
543,Wireless Headphones,Electronics,Headphones,Sony,13025.0
544,Puma T-Shirt,Fashion,Men,Puma,22217.66
545,Women's Kurti,Fashion,Women,Biba,12040.65
546,Levis Jeans,Fashion,Men,Levis,20896.0
547,Cookware Set,Home,Kitchen,Prestige,4093.77
548,Kitchen Rack,Home,Kitchen,Prestige,26196.41
549,Sony Bravia TV,Electronics,TV,Sony,32675.87
550,Dell Inspiron Laptop,Electronics,Laptop,Dell,32029.87
551,Yoga Mat,Sports,Fitness,Cult,5731.29
552,Kids T-Shirt,Fashion,Kids,Puma,31662.89
553,Nike Running Shoes,Fashion,Men,Nike,44501.8
554,Football,Sports,Football,Nivia,38832.2
555,Yoga Mat,Sports,Fitness,Cult,40213.61
556,Wireless Headphones,Electronics,Headphones,Sony,35365.81
557,Dell Inspiron Laptop,Electronics,Laptop,Dell,27967.65
558,OnePlus 13,Electronics,Mobile,OnePlus,1758.09
559,Dumbbell Set,Sports,Fitness,Decathlon,4326.31
560,Men's Hoodie,Fashion,Men,Nike,20767.44
561,Cricket Bat,Sports,Cricket,,1272.55
562,Kids Shoes,Fashion,Kids,Nike,44863.5
563,Dining Table,Home,Furniture,Ikea,18268.06
564,Galaxy S24,Electronics,Mobile,Samsung,19153.52
565,Dumbbell Set,Sports,Fitness,Decathlon,132.56
566,LG Smart TV,Electronics,TV,LG,8240.32
567,Dell Inspiron Laptop,Electronics,Laptop,Dell,7313.93
568,Coffee Table,Home,Decor,Ikea,20458.59
569,Women's Kurti,Fashion,Women,Biba,39810.81
570,Football,Sports,Football,Nivia,5183.76
571,Study Chair,Home,Furniture,Godrej,47395.66
572,Sony Bravia TV,Electronics,TV,Sony,42171.62
573,Yoga Mat,Sports,Fitness,Cult,13270.84
574,Sofa Set,Home,Furniture,Ikea,7831.5
575,Cookware Set,Home,Kitchen,Prestige,3341.11
576,Dining Table,Home,Furniture,Ikea,17002.76
577,Tennis Racket,Sports,Fitness,Yonex,47589.72
578,Kitchen Rack,Home,Kitchen,Prestige,35127.08
579,Levis Jeans,Fashion,Men,Levis,21544.21
580,Wall Decor,Home,Decor,Home Centre,46067.89
581,iPhone 15,Electronics,Mobile,Apple,39248.45
582,Men's Hoodie,,Men,Nike,24953.36
583,Dining Table,Home,Furniture,Ikea,4742.48
584,Kitchen Rack,Home,Kitchen,Prestige,49945.43
585,Cricket Bat,Sports,Cricket,SS,5434.93
586,Coffee Table,Home,Decor,Ikea,29079.23
587,Dining Table,Home,Furniture,Ikea,12260.62
588,LG Smart TV,Electronics,TV,LG,13921.94
589,OnePlus 13,Electronics,Mobile,OnePlus,6383.75
590,Football,Sports,Football,Nivia,30044.73
591,Cricket Bat,Sports,Cricket,SS,24341.26
592,Yoga Mat,Sports,Fitness,Cult,46745.09
593,Kids T-Shirt,Fashion,Kids,Puma,34409.14
594,Women's Kurti,Fashion,Women,Biba,19199.33
595,Cookware Set,Home,Kitchen,Prestige,17384.41
596,Dining Table,Home,Furniture,Ikea,11101.46
597,Dell Inspiron Laptop,Electronics,Laptop,Dell,47663.73
598,Yoga Mat,Sports,Fitness,Cult,22595.59
599,Dining Table,Home,Furniture,Ikea,46275.98
600,Sony Bravia TV,Electronics,TV,Sony,32751.28
601,LG Smart TV,Electronics,TV,LG,26780.41
602,Wireless Headphones,Electronics,Headphones,Sony,43412.71
603,Kids T-Shirt,Fashion,Kids,Puma,-14427.51
604,Dell Inspiron Laptop,Electronics,Laptop,Dell,6360.7
605,Coffee Table,Home,Decor,Ikea,8686.2
606,Study Chair,Home,Furniture,Godrej,20986.4
607,Galaxy S24,Electronics,Mobile,Samsung,29285.54
608,iPhone 15,Electronics,Mobile,Apple,4665.64
609,LG Smart TV,Electronics,TV,LG,46969.7
610,Puma T-Shirt,Fashion,Men,Puma,9832.38
611,Dell Inspiron Laptop,Electronics,Laptop,Dell,3663.92
612,Wireless Headphones,Electronics,Headphones,Sony,44048.52
613,Puma T-Shirt,Fashion,Men,Puma,43273.37
614,Puma T-Shirt,Fashion,Men,Puma,41792.76
615,Levis Jeans,Fashion,Men,Levis,49288.55
616,Dell Inspiron Laptop,Electronics,Laptop,Dell,31224.76
617,Adidas Jacket,Fashion,Women,Adidas,10736.8
618,Nike Running Shoes,Fashion,Men,Nike,30995.97
619,Yoga Mat,Sports,Fitness,Cult,14558.43
620,Football,Sports,Football,Nivia,
621,Kitchen Rack,Home,Kitchen,Prestige,7178.58
622,Wall Decor,Home,Decor,Home Centre,2323.21
623,Cookware Set,Home,Kitchen,Prestige,13320.16
624,Men's Hoodie,Fashion,Men,Nike,8861.49
625,Dell Inspiron Laptop,Electronics,Laptop,Dell,36544.26
626,Kids T-Shirt,Fashion,Kids,Puma,11698.2
627,Sofa Set,Home,Furniture,Ikea,8055.7
628,Yoga Mat,Sports,Fitness,Cult,18322.88
629,Kids Shoes,Fashion,Kids,Nike,45430.74
630,LG Smart TV,Electronics,TV,LG,22687.27
631,OnePlus 13,Electronics,Mobile,OnePlus,5832.37
632,Kids Shoes,Fashion,Kids,Nike,1431.65
633,Cookware Set,Home,Kitchen,Prestige,13632.23
634,OnePlus 13,Electronics,Mobile,OnePlus,3681.03
635,Dumbbell Set,Sports,Fitness,Decathlon,45134.4
636,Nike Running Shoes,Fashion,Men,Nike,12152.16
637,iPhone 15,Electronics,Mobile,Apple,22283.7
638,Dell Inspiron Laptop,Electronics,Laptop,Dell,36359.58
639,Nike Running Shoes,Fashion,Men,Nike,22172.56
640,Wall Decor,Home,Decor,Home Centre,19388.22
641,Study Chair,Home,Furniture,Godrej,35800.48
642,Tennis Racket,Sports,Fitness,Yonex,12861.94
643,Dell Inspiron Laptop,Electronics,Laptop,Dell,3019.0
644,LG Smart TV,Electronics,TV,LG,8745.76
645,Dining Table,Home,Furniture,Ikea,13161.06
646,Wireless Headphones,Electronics,Headphones,Sony,10982.59
647,Dumbbell Set,Sports,Fitness,Decathlon,5467.92
648,Wall Decor,Home,Decor,Home Centre,27373.75
649,Coffee Table,Home,Decor,Ikea,-22716.52
650,Wall Decor,Home,Decor,Home Centre,40120.43
651,Dumbbell Set,Sports,Fitness,Decathlon,19338.24
652,Galaxy S24,Electronics,Mobile,Samsung,2264.05
653,Football,Sports,Football,Nivia,25857.72
654,HP Pavilion Laptop,Electronics,Laptop,HP,38377.39
655,Sony Bravia TV,Electronics,TV,Sony,7320.76
656,Football,Sports,Football,Nivia,24815.87
657,Adidas Jacket,Fashion,Women,Adidas,17182.74
658,Kids Shoes,Fashion,Kids,Nike,31524.77
659,Women's Kurti,Fashion,Women,Biba,5044.38
660,Coffee Table,Home,Decor,Ikea,37473.7
661,Dining Table,Home,Furniture,Ikea,37836.65
662,Nike Running Shoes,Fashion,Men,Nike,8606.28
663,Kids Shoes,Fashion,Kids,Nike,4949.25
664,Adidas Jacket,Fashion,Women,Adidas,4540.75
665,Wireless Headphones,Electronics,Headphones,Sony,13782.15
666,Wireless Headphones,Electronics,Headphones,Sony,31118.57
667,Galaxy S24,Electronics,Mobile,Samsung,15123.31
668,LG Smart TV,Electronics,TV,LG,25906.81
669,Dining Table,Home,Furniture,Ikea,12331.52
670,Sony Bravia TV,Electronics,TV,Sony,5991.35
671,Yoga Mat,Sports,Fitness,Cult,28663.76
672,Sony Bravia TV,Electronics,TV,Sony,7442.71
673,Galaxy S24,Electronics,Mobile,Samsung,671.65
674,Cookware Set,Home,Kitchen,Prestige,35516.1
675,LG Smart TV,Electronics,TV,LG,38408.4
676,Cookware Set,Home,Kitchen,Prestige,48753.76
677,Adidas Jacket,Fashion,Women,Adidas,38780.92
678,Levis Jeans,Fashion,Men,Levis,25172.42
679,Wall Decor,Home,Decor,Home Centre,31382.81
680,Football,Sports,Football,Nivia,34966.06
681,Wall Decor,Home,Decor,Home Centre,17745.25
682,Dell Inspiron Laptop,Electronics,Laptop,Dell,5584.78
683,Dumbbell Set,Sports,Fitness,Decathlon,34973.47
684,Yoga Mat,Sports,Fitness,Cult,17784.97
685,Study Chair,Home,Furniture,Godrej,8528.94
686,Kids T-Shirt,Fashion,Kids,Puma,24821.75
687,Kids Shoes,Fashion,Kids,Nike,4195.95
688,Kitchen Rack,,Kitchen,Prestige,17231.0
689,LG Smart TV,Electronics,TV,LG,20329.97
690,Study Chair,Home,Furniture,Godrej,8257.52
691,Levis Jeans,Fashion,Men,Levis,40413.53
692,Football,Sports,Football,Nivia,25509.34
693,Men's Hoodie,Fashion,Men,Nike,6012.52
694,Dell Inspiron Laptop,Electronics,Laptop,Dell,4944.48
695,Dining Table,Home,Furniture,Ikea,13600.21
696,Dumbbell Set,Sports,Fitness,Decathlon,19607.14
697,Puma T-Shirt,Fashion,Men,Puma,34371.6
698,Football,Sports,Football,Nivia,29209.4
699,LG Smart TV,Electronics,TV,LG,25505.91
700,Wireless Headphones,Electronics,Headphones,Sony,35177.6
701,Puma T-Shirt,Fashion,Men,Puma,43750.14
702,Sofa Set,Home,Furniture,Ikea,49825.72
703,iPhone 15,Electronics,Mobile,Apple,14503.13
704,iPhone 15,Electronics,Mobile,Apple,7480.02
705,Sony Bravia TV,Electronics,TV,Sony,35180.7
706,Yoga Mat,Sports,Fitness,Cult,4697.5
707,Dining Table,Home,Furniture,Ikea,28790.46
708,Dumbbell Set,Sports,Fitness,Decathlon,5601.08
709,Cookware Set,Home,Kitchen,Prestige,26032.83
710,Study Chair,Home,Furniture,Godrej,26560.5
711,Puma T-Shirt,Fashion,Men,Puma,43062.27
712,Tennis Racket,Sports,Fitness,Yonex,854.83
713,Cookware Set,Home,Kitchen,Prestige,28108.32
714,Dell Inspiron Laptop,Electronics,Laptop,Dell,43898.47
715,Study Chair,Home,Furniture,Godrej,30241.69
716,Football,Sports,Football,Nivia,42777.93
717,Kids Shoes,Fashion,Kids,Nike,23516.1
718,Puma T-Shirt,Fashion,Men,Puma,32491.99
719,Nike Running Shoes,Fashion,Men,Nike,8488.72
720,Sony Bravia TV,Electronics,TV,Sony,36210.01
721,Dumbbell Set,Sports,Fitness,Decathlon,40366.45
722,LG Smart TV,Electronics,TV,LG,5933.71
723,Coffee Table,Home,Decor,Ikea,14529.3
724,Wireless Headphones,Electronics,Headphones,Sony,11612.98
725,Adidas Jacket,Fashion,Women,Adidas,27787.45
726,Sofa Set,Home,Furniture,Ikea,48602.79
727,Cricket Bat,Sports,Cricket,SS,21858.62
728,OnePlus 13,Electronics,Mobile,OnePlus,20284.16
729,HP Pavilion Laptop,Electronics,Laptop,HP,45129.6
730,Kitchen Rack,Home,Kitchen,Prestige,29135.8
731,Kids T-Shirt,Fashion,Kids,Puma,18047.35
732,Yoga Mat,Sports,Fitness,Cult,37765.99
733,Adidas Jacket,Fashion,Women,Adidas,27826.28
734,Galaxy S24,Electronics,Mobile,Samsung,29915.79
735,Wireless Headphones,Electronics,Headphones,Sony,33848.5
736,Yoga Mat,Sports,Fitness,Cult,30285.54
737,Wall Decor,Home,Decor,Home Centre,38985.01
738,Kids T-Shirt,Fashion,Kids,Puma,36336.39
739,Puma T-Shirt,Fashion,Men,Puma,19833.73
740,Tennis Racket,Sports,Fitness,Yonex,27547.18
741,HP Pavilion Laptop,Electronics,Laptop,HP,43710.48
742,HP Pavilion Laptop,Electronics,Laptop,HP,5921.98
743,Galaxy S24,Electronics,Mobile,Samsung,1808.16
744,Wireless Headphones,Electronics,Headphones,Sony,16834.26
745,Study Chair,Home,Furniture,Godrej,16704.77
746,Nike Running Shoes,Fashion,Men,Nike,6197.63
747,Cricket Bat,Sports,Cricket,SS,22284.75
748,Levis Jeans,Fashion,Men,Levis,23743.96
749,Sony Bravia TV,Electronics,TV,Sony,46183.62
750,Kids Shoes,Fashion,Kids,Nike,39369.36
751,Galaxy S24,Electronics,Mobile,Samsung,15690.18
752,Study Chair,Home,Furniture,Godrej,46752.25
753,Study Chair,Home,Furniture,Godrej,2316.06
754,iPhone 15,Electronics,Mobile,Apple,47837.49
755,Tennis Racket,Sports,Fitness,Yonex,31513.33
756,Women's Kurti,Fashion,Women,Biba,41957.35
757,Sony Bravia TV,Electronics,TV,Sony,4886.4
758,Dell Inspiron Laptop,Electronics,Laptop,Dell,9537.77
759,Yoga Mat,Sports,Fitness,Cult,12983.45
760,Cricket Bat,Sports,Cricket,SS,1760.66
761,LG Smart TV,Electronics,TV,LG,6223.62
762,Kids T-Shirt,Fashion,Kids,Puma,38698.42
763,Kitchen Rack,Home,Kitchen,Prestige,20556.7
764,Nike Running Shoes,Fashion,Men,Nike,31153.87
765,Kids T-Shirt,Fashion,Kids,Puma,40595.21
766,Cricket Bat,Sports,Cricket,SS,4779.33
767,Levis Jeans,Fashion,Men,Levis,11973.67
768,Dumbbell Set,Sports,Fitness,Decathlon,10363.32
769,Tennis Racket,Sports,Fitness,Yonex,31020.02
770,Kitchen Rack,Home,Kitchen,Prestige,36927.61
771,Wireless Headphones,Electronics,Headphones,Sony,12255.65
772,Women's Kurti,Fashion,Women,Biba,27205.3
773,Kitchen Rack,Home,Kitchen,Prestige,16698.06
774,Adidas Jacket,Fashion,Women,Adidas,44200.53
775,Kids Shoes,Fashion,Kids,Nike,47473.73
776,Dumbbell Set,Sports,Fitness,Decathlon,20659.74
777,Study Chair,Home,Furniture,Godrej,38524.79
778,Cricket Bat,Sports,Cricket,SS,26201.62
779,Adidas Jacket,Fashion,Women,Adidas,24544.99
780,Cricket Bat,Sports,Cricket,SS,41085.29
781,Dining Table,Home,Furniture,Ikea,36740.56
782,Kids Shoes,Fashion,Kids,Nike,19635.41
783,Yoga Mat,Sports,Fitness,Cult,25954.07
784,Dumbbell Set,Sports,Fitness,Decathlon,4828.72
785,Study Chair,Home,Furniture,Godrej,741.91
786,Sofa Set,Home,Furniture,Ikea,47459.75
787,Dining Table,Home,Furniture,Ikea,26505.69
788,Football,Sports,Football,Nivia,27627.92
789,Dining Table,Home,Furniture,Ikea,39753.33
790,Study Chair,Home,Furniture,Godrej,13409.09
791,Nike Running Shoes,Fashion,Men,Nike,20188.52
792,Galaxy S24,Electronics,Mobile,Samsung,37441.29
793,Cookware Set,Home,Kitchen,Prestige,39714.88
794,Coffee Table,Home,Decor,Ikea,48274.09
795,Dumbbell Set,Sports,Fitness,Decathlon,
796,Wireless Headphones,Electronics,Headphones,Sony,24313.47
797,Tennis Racket,Sports,Fitness,Yonex,13526.13
798,Coffee Table,Home,Decor,Ikea,33218.16
799,Women's Kurti,Fashion,Women,Biba,-21910.71
800,Kids T-Shirt,Fashion,Kids,Puma,22948.43
801,Dining Table,Home,Furniture,Ikea,2985.64
802,Women's Kurti,Fashion,Women,Biba,41761.73
803,Football,Sports,Football,Nivia,42955.75
804,Football,Sports,Football,Nivia,45144.25
805,Adidas Jacket,Fashion,Women,Adidas,43663.6
806,Galaxy S24,Electronics,Mobile,Samsung,36259.93
807,Wall Decor,Home,Decor,Home Centre,46057.25
808,Kitchen Rack,Home,Kitchen,Prestige,9484.93
809,Dumbbell Set,Sports,Fitness,Decathlon,46708.08
810,Sofa Set,Home,Furniture,Ikea,37085.15
811,Cricket Bat,Sports,Cricket,SS,22452.61
812,Kitchen Rack,Home,Kitchen,Prestige,20357.06
813,HP Pavilion Laptop,Electronics,Laptop,HP,46769.34
814,Study Chair,Home,Furniture,Godrej,43735.46
815,Kids T-Shirt,Fashion,Kids,Puma,30010.45
816,Sony Bravia TV,Electronics,TV,Sony,24849.6
817,Puma T-Shirt,Fashion,Men,Puma,13811.5
818,Dumbbell Set,Sports,Fitness,Decathlon,763.54
819,Tennis Racket,Sports,Fitness,Yonex,13781.1
820,Sofa Set,Home,Furniture,Ikea,16986.18
821,Coffee Table,Home,Decor,Ikea,21917.35
822,Football,Sports,Football,Nivia,36987.8
823,Galaxy S24,Electronics,Mobile,Samsung,29409.37
824,Kids Shoes,Fashion,Kids,Nike,45526.43
825,Dumbbell Set,Sports,Fitness,Decathlon,36117.34
826,Coffee Table,Home,Decor,Ikea,31066.45
827,Adidas Jacket,Fashion,Women,Adidas,35340.65
828,Dining Table,Home,Furniture,Ikea,15652.91
829,Football,Sports,Football,Nivia,43936.84
830,Wall Decor,Home,Decor,Home Centre,37902.7
831,Dumbbell Set,Sports,Fitness,Decathlon,25314.13
832,Tennis Racket,Sports,Fitness,Yonex,49532.26
833,Wireless Headphones,Electronics,Headphones,Sony,23853.33
834,OnePlus 13,Electronics,Mobile,OnePlus,14220.8
835,Tennis Racket,Sports,Fitness,Yonex,37866.44
836,Wall Decor,Home,Decor,Home Centre,35772.34
837,LG Smart TV,Electronics,TV,LG,19889.01
838,Wall Decor,Home,Decor,Home Centre,37062.43
839,Wireless Headphones,Electronics,Headphones,Sony,38506.78
840,Study Chair,Home,Furniture,Godrej,2477.16
841,Tennis Racket,Sports,Fitness,Yonex,1337.23
842,Wireless Headphones,Electronics,Headphones,Sony,1358.19
843,Kitchen Rack,Home,Kitchen,Prestige,41937.73
844,Dining Table,Home,Furniture,Ikea,34885.96
845,Women's Kurti,Fashion,Women,Biba,42417.89
846,Kids T-Shirt,Fashion,Kids,Puma,5294.67
847,Kitchen Rack,Home,Kitchen,Prestige,5578.07
848,Wall Decor,Home,Decor,Home Centre,19451.06
849,Dell Inspiron Laptop,Electronics,Laptop,Dell,44679.48
850,Yoga Mat,Sports,Fitness,Cult,20532.79
851,Men's Hoodie,Fashion,Men,Nike,36415.85
852,Women's Kurti,Fashion,Women,Biba,49170.37
853,Dumbbell Set,Sports,Fitness,Decathlon,19405.93
854,Adidas Jacket,Fashion,Women,Adidas,21227.75
855,Nike Running Shoes,Fashion,Men,Nike,29170.7
856,Galaxy S24,Electronics,Mobile,Samsung,15949.0
857,Dining Table,Home,Furniture,Ikea,5191.35
858,Coffee Table,Home,Decor,Ikea,23537.41
859,LG Smart TV,Electronics,TV,LG,21900.52
860,Wall Decor,Home,Decor,Home Centre,3320.96
861,Dumbbell Set,Sports,Fitness,Decathlon,5579.05
862,OnePlus 13,Electronics,Mobile,OnePlus,38411.56
863,Nike Running Shoes,Fashion,Men,Nike,45212.45
864,Women's Kurti,Fashion,Women,Biba,
865,Kids Shoes,Fashion,Kids,Nike,27796.66
866,Study Chair,Home,Furniture,Godrej,11896.07
867,Sony Bravia TV,Electronics,TV,Sony,39224.11
868,Cricket Bat,Sports,Cricket,SS,31294.6
869,Sony Bravia TV,Electronics,TV,Sony,13693.25
870,Tennis Racket,Sports,Fitness,Yonex,43502.22
871,Yoga Mat,Sports,Fitness,Cult,5083.04
872,Yoga Mat,Sports,Fitness,Cult,31310.52
873,Kitchen Rack,Home,Kitchen,Prestige,24343.33
874,Sony Bravia TV,Electronics,TV,Sony,47257.92
875,HP Pavilion Laptop,Electronics,Laptop,HP,42785.89
876,Wireless Headphones,Electronics,Headphones,Sony,2245.31
877,Football,Sports,Football,Nivia,47523.66
878,Coffee Table,Home,Decor,Ikea,18770.22
879,Study Chair,Home,Furniture,Godrej,26567.9
880,Women's Kurti,Fashion,Women,Biba,27117.47
881,Wireless Headphones,Electronics,Headphones,Sony,41735.32
882,Football,Sports,Football,Nivia,14041.41
883,Dining Table,Home,Furniture,Ikea,21172.89
884,iPhone 15,Electronics,Mobile,Apple,34303.82
885,LG Smart TV,Electronics,TV,LG,40195.53
886,Nike Running Shoes,Fashion,Men,Nike,30218.83
887,Football,Sports,Football,Nivia,35731.35
888,Dumbbell Set,Sports,Fitness,Decathlon,2690.69
889,Dumbbell Set,Sports,Fitness,Decathlon,21151.17
890,Dining Table,Home,Furniture,Ikea,42810.32
891,Puma T-Shirt,Fashion,Men,Puma,27320.95
892,Galaxy S24,Electronics,Mobile,Samsung,22941.96
893,Dell Inspiron Laptop,Electronics,Laptop,Dell,16199.44
894,Wall Decor,Home,Decor,Home Centre,5045.06
895,Dumbbell Set,Sports,Fitness,Decathlon,8186.85
896,Kids T-Shirt,Fashion,Kids,Puma,32917.53
897,Dell Inspiron Laptop,Electronics,Laptop,Dell,949.97
898,Adidas Jacket,Fashion,Women,Adidas,20860.84
899,Women's Kurti,Fashion,Women,Biba,3100.53
900,Study Chair,Home,Furniture,Godrej,39973.37
901,Football,Sports,Football,Nivia,26763.51
902,Study Chair,Home,Furniture,Godrej,25880.18
903,Cricket Bat,Sports,Cricket,SS,13802.2
904,Men's Hoodie,Fashion,Men,Nike,8746.69
905,Football,Sports,Football,Nivia,25111.28
906,Dell Inspiron Laptop,Electronics,Laptop,Dell,35534.24
907,Wireless Headphones,Electronics,Headphones,Sony,13633.35
908,Cricket Bat,Sports,Cricket,SS,25601.06
909,Wall Decor,Home,Decor,Home Centre,30980.1
910,Women's Kurti,Fashion,Women,Biba,2637.2
911,Galaxy S24,Electronics,Mobile,Samsung,17295.74
912,Kids T-Shirt,Fashion,Kids,Puma,11427.79
913,iPhone 15,Electronics,Mobile,Apple,4520.01
914,Dumbbell Set,Sports,Fitness,Decathlon,39020.7
915,Wireless Headphones,Electronics,Headphones,Sony,10301.07
916,Women's Kurti,Fashion,Women,Biba,43259.98
917,Galaxy S24,Electronics,Mobile,Samsung,29329.86
918,Kids T-Shirt,Fashion,Kids,Puma,2073.14
919,Men's Hoodie,Fashion,Men,Nike,32786.94
920,Kids Shoes,Fashion,Kids,Nike,17999.35
921,Nike Running Shoes,Fashion,Men,Nike,767.79
922,Galaxy S24,Electronics,Mobile,Samsung,26848.94
923,Study Chair,Home,Furniture,Godrej,21939.4
924,Study Chair,Home,Furniture,Godrej,34725.33
925,Football,Sports,Football,Nivia,36715.46
926,Sofa Set,Home,Furniture,Ikea,45373.63
927,Women's Kurti,Fashion,Women,Biba,758.85
928,Dining Table,Home,Furniture,Ikea,25681.88
929,Kitchen Rack,Home,Kitchen,Prestige,39191.67
930,Women's Kurti,Fashion,Women,Biba,29779.23
931,Dumbbell Set,Sports,Fitness,Decathlon,46362.95
932,Wireless Headphones,Electronics,Headphones,Sony,9052.58
933,Wireless Headphones,Electronics,Headphones,Sony,29121.27
934,Sony Bravia TV,Electronics,TV,Sony,3061.24
935,Sofa Set,Home,Furniture,Ikea,13471.14
936,Nike Running Shoes,Fashion,Men,Nike,13127.15
937,Coffee Table,Home,Decor,Ikea,17852.59
938,Tennis Racket,Sports,Fitness,Yonex,5988.22
939,Kids Shoes,Fashion,Kids,Nike,18944.6
940,Coffee Table,Home,Decor,Ikea,29955.91
941,Dumbbell Set,Sports,Fitness,Decathlon,15774.88
942,Kids T-Shirt,Fashion,Kids,Puma,21411.38
943,Dining Table,Home,Furniture,Ikea,48132.79
